"TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
Police also said reports that several college students had been buried alive were false .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"-LRB- et -RRB-
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
Police also said reports that several college students had been buried alive were false .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
The island has a population of about 3,000 .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
The island has a population of about 3,000 .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
-LRB- et -RRB-
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
Police also said reports that several college students had been buried alive were false .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-
BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
The island has a population of about 3,000 .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
-LRB- et -RRB-
The island has a population of about 3,000 .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
Police also said reports that several college students had been buried alive were false .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
-LRB- et -RRB-
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
Police also said reports that several college students had been buried alive were false .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
The island has a population of about 3,000 .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
The island has a population of about 3,000 .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Police also said reports that several college students had been buried alive were false .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"Police also said reports that several college students had been buried alive were false .
BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
-LRB- et -RRB-
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
The island has a population of about 3,000 .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
-LRB- et -RRB-
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
Police also said reports that several college students had been buried alive were false .
The island has a population of about 3,000 .
BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .",0
"BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
Police also said reports that several college students had been buried alive were false .
Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
The island has a population of about 3,000 .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
-LRB- et -RRB-",1
"Aftershocks continued through the night , however , and officials warned villagers to be cautious of another strong quake .
The island has a population of about 3,000 .
Though the focuses of activity are separated by about 100 kilometers -LRB- 60 miles -RRB- , both Izu and Kozu Island belong to a chain of volcanic peaks that stretches out into the Pacific from Japan 's central coast .
But as of Saturday morning the quakes near Izu appeared to be subsiding , according to Japan 's Central Meteorological Agency .
BC-Japan-Earthquake | Villagers Begin Cleaning Up ; Quakes Continue Near Jolted Island .
Seismologists were particularly concerned by Friday 's quake because it came amid intense seismic activity around the nearby Izu Peninsula , which has been shaken by more than 8,600 quakes over the past week .
Police also said reports that several college students had been buried alive were false .
At least one car was crushed by falling rocks and roads in several places were blocked by landslides .
Kozu Island , which is frequently jolted by earthquakes , is about 180 kilometers south of Tokyo .
But police on Kozu Island , worst hit by Friday 's magnitude 5.6 quake , said there were no reports of injuries or serious damage to buildings .
An undersea volcano just off the coast of Ito , a city of about 75,000 on the Izu Peninsula , erupted in 1989 , sending a spectacular column of mud and debris spewing from the ocean 's surface .
-LRB- et -RRB-
Earthquake experts have attributed much of the current activity near Izu to the rising of molten rock beneath the earth 's crust , and have said another serious eruption , though unlikely , is possible .
TOKYO -LRB- AP -RRB- Villagers on a small island off central Japan began cleaning up Saturday after a strong earthquake the night before toppled refrigerators and stone fences and set off several landslides .",0
"BC-Mexico-Quake ,0081 | Quake Shakes Mexico City .
MEXICO CITY -LRB- AP -RRB- A strong earthquake shook Mexico City and southern Mexico Monday , causing tall buildings to sway and people to rush into the streets .
There were no immediate reports of casualties or major damage .
The quake struck at 9:37 am -LRB- 11:37 EDT -RRB- and lasted about 90 seconds .
Frightened people ran out of their homes and offices but traffic appeared normal .
No other details were immediately available .",1
"The quake struck at 9:37 am -LRB- 11:37 EDT -RRB- and lasted about 90 seconds .
No other details were immediately available .
There were no immediate reports of casualties or major damage .
MEXICO CITY -LRB- AP -RRB- A strong earthquake shook Mexico City and southern Mexico Monday , causing tall buildings to sway and people to rush into the streets .
Frightened people ran out of their homes and offices but traffic appeared normal .
BC-Mexico-Quake ,0081 | Quake Shakes Mexico City .",0
"BC-Mexico-Quake ,0081 | Quake Shakes Mexico City .
MEXICO CITY -LRB- AP -RRB- A strong earthquake shook Mexico City and southern Mexico Monday , causing tall buildings to sway and people to rush into the streets .
There were no immediate reports of casualties or major damage .
The quake struck at 9:37 am -LRB- 11:37 EDT -RRB- and lasted about 90 seconds .
Frightened people ran out of their homes and offices but traffic appeared normal .
No other details were immediately available .",1
"Frightened people ran out of their homes and offices but traffic appeared normal .
The quake struck at 9:37 am -LRB- 11:37 EDT -RRB- and lasted about 90 seconds .
No other details were immediately available .
MEXICO CITY -LRB- AP -RRB- A strong earthquake shook Mexico City and southern Mexico Monday , causing tall buildings to sway and people to rush into the streets .
There were no immediate reports of casualties or major damage .
BC-Mexico-Quake ,0081 | Quake Shakes Mexico City .",0
"BC-Mexico-Quake ,0081 | Quake Shakes Mexico City .
MEXICO CITY -LRB- AP -RRB- A strong earthquake shook Mexico City and southern Mexico Monday , causing tall buildings to sway and people to rush into the streets .
There were no immediate reports of casualties or major damage .
The quake struck at 9:37 am -LRB- 11:37 EDT -RRB- and lasted about 90 seconds .
Frightened people ran out of their homes and offices but traffic appeared normal .
No other details were immediately available .",1
"Frightened people ran out of their homes and offices but traffic appeared normal .
The quake struck at 9:37 am -LRB- 11:37 EDT -RRB- and lasted about 90 seconds .
There were no immediate reports of casualties or major damage .
BC-Mexico-Quake ,0081 | Quake Shakes Mexico City .
MEXICO CITY -LRB- AP -RRB- A strong earthquake shook Mexico City and southern Mexico Monday , causing tall buildings to sway and people to rush into the streets .
No other details were immediately available .",0
"BC-Mexico-Quake ,0081 | Quake Shakes Mexico City .
MEXICO CITY -LRB- AP -RRB- A strong earthquake shook Mexico City and southern Mexico Monday , causing tall buildings to sway and people to rush into the streets .
There were no immediate reports of casualties or major damage .
The quake struck at 9:37 am -LRB- 11:37 EDT -RRB- and lasted about 90 seconds .
Frightened people ran out of their homes and offices but traffic appeared normal .
No other details were immediately available .",1
